author,publishedAt,likeCount,text
@DATCHARTS,2025-04-01T13:56:37Z,0,"saya seniman pemula, bagi yang bilang gue ghibli banget karena bisa generate ghibli, kalian bukan fans ghibli kalian cuma karbit, mengapa? karena ghibli cuma bisa meniru ghibli, tidak tau bumbu perusahaan ghibli, ghibli yang masterpiece itu selalu berasal dari source aslinyam karena resep rahasianya ada disana! kalian sadar gak sih mau kalian bilang udah ghibli banget open ai, itu salah! ai cuma meniru kalau bahasa seninya REDRAW/FANART jadi saya rasa GHIBLI is GHIBLI, ONE SOUL IS ONE ARTS, satu karya satu jiwa tidak ada yang bisa gantikan lagi, tidak ada duanya GHIBLI ITSELF"
@leaderteammimikyu3024,2025-04-01T13:56:14Z,0,"Seniman hanya dijadikan alat untuk dieksploitasi oleh AI, di mana kerja keras mereka digunakan tanpa kompensasi, hanya untuk melatih mesin. Ini merupakan pelanggaran hak asasi manusia karena Dahulu, para penulis dan seniman khawatir karya mereka akan dicuri dan tidak diakui, sehingga konsep hak kekayaan intelektual pun diciptakan. Inilah alasan mengapa organisasi seperti WIPO (World Intellectual Property Organization) ada untuk melindungi hak-hak tersebut."
@sinclairwillax,2025-04-01T13:55:25Z,1,"Sebenarnya orang fomo doang, pengen nyoba itu wajar, yg biadab itu yg di komersilkan"
@WorldNotFine07,2025-04-01T13:54:54Z,0,Giblifikasi
@pixelatedbrain9982,2025-04-01T13:50:55Z,1,"Padahal LoRa nya udah lama ya, ramenya baru sekarang. Menunjukkan bahwa orang indo masi muter di chat gpt dan openAI."
@Alcyoneus08,2025-04-01T13:50:43Z,0,eh no tu kaos beli dimana?
@yogafrlnsyh,2025-04-01T13:50:25Z,0,"Bukan cuma open class, bahkan ada yg open commis jir 10k / gambar kalo ga salah."
@krisnamahardika8025,2025-04-01T13:50:16Z,0,"saya realism, tp juga ikut ni tren. so slm nggk di comrecialin g masalah sih"
@jennajuliet,2025-04-01T13:50:00Z,0,"IMO, ini pengamatan gw pribadi, ghilbi style itu udah ada di AI image generator sebelum chat gpt 4
sebelum chat gpt 4, AI image cuma bisa generate image dari text
cuma bedanya sekarang, chat gpt 4, itu bisa mengubah foto biasa menjadi cartoon atau bisa dibilang photo to ghilbi style
apakah ini artinya sebelum2nya pihak studio ghilbi, kaga tahu? menurut gw kemungkinan kecil mereka tidak tahu
sama hal-nya seperti pixar style di kalangan AI video generator, emangnya studio pixar kaga tahu?
mnurut gw baik studio ghilbi maupun pixar udah tahu kalau ada yg pakai style mereka untuk mesin AI, dan bisa aja udah ada deal-dealan yg sengaja tidak dipublikasikan
contoh lain, ada orang yg generate image, gabungin antara saber (fate stay night) dan pikachu, pertanyaan gw, emangnya nintendo ga tahu kalau ada yg pakai datasheet karakter pikachu untk AI image ?
itu baru pikachu, malah ada AI image generator yg bisa generate image macam zelda, link.. 
apkah orang-orang yg men-training AI itu udah ""nyolong"" karakter pikachu, zelda, link tanpa sepengetahuan nintendo?
sekelas nintendo pun mestinya udah tahu dan sekali lagi, bisa aja udah ada deal2an di belakang layar.. who knows...
cmiiw"
@AlhasamHasam,2025-04-01T13:49:26Z,0,Ai tuh menurut gw pedang permata 2 satu sisi menguntungkan satu sisi merugikan.gw yg  belajar coding malah kalah ama ai yg ketikannya cepet banget dan lebih paham soal coding yg dimana gw ngetik perlu 10-30menit tapi gw ngemanfaatin ai buat efesiensi waktu.cuman kalo soal karya gambar kek gini gw juga kurang setuju sih
@azmireapers2710,2025-04-01T13:49:16Z,0,"Bener, gw juga tidak anti sama teknologi ai ini... Tapi gw anti sama orang yang menyalahgunakan ai sama ada untuk mendapatkan keuntungan kek isu komisi itu dan lain lain..."
@zulfadhli2459,2025-04-01T13:48:58Z,0,Curi idea milik org utk dapatkan keuntungan. ironi amerika 😂😂😂
@achinOx,2025-04-01T13:48:04Z,1,"udh bnyk pengangguran, digantiin AI pula wkwkwk. kasian indo 😂"
@DATCHARTS,2025-04-01T13:46:42Z,1,"eneg sama orang yang buka komisi pake nih ai, no revisi wkwk"
@Bonaventurama,2025-04-01T13:44:41Z,0,"Conclusion nya AI abuse, ethical AI needed. Just my opinion 🙏🏻"
@KingErhos,2025-04-01T13:43:54Z,0,"untuk sekarang masih aman² aja kan, cuma emang ai ini terbilang radikal pemakaiannya karena emang seluas itu, ini bukan drama viral ai yg pertama, tapi yg sebelum²nya juga sama kayak ngubah foto jadi objek video untuk pelecehan dll, & lebih masuk kategori tidak bermoral atau tidak beretika sih kalo untuk kasus² ini....ini masih awal belum kedepannya lagi bisa jadi ada eksploitasi yg bisa aja lebih fatal ya karna emang seluas itu fungsi ai."
@chivalrx51,2025-04-01T13:38:28Z,0,"Bang eno....bukanyya kalo ada suatu perkembangan akan menghasilkan pekerjaan baru ya,,,..maksudnya pekerjaan lama akan terganti dan tidak menghilang.... Ditahun 2000an juga dulu asumsinya nanti seluruh pekerjaan akan menggunakan mesin deym ampe sekarang masih pake tenaga manusia juga kan, dan menghasilkan ilmu dan pekerjaan baru..."
@ptrknife,2025-04-01T13:38:23Z,0,1:49
@hafizmf,2025-04-01T13:37:04Z,0,Gw belum pernah nonton 1 pun fil ghibli
@vmvlcAltech,2025-04-01T13:36:29Z,0,"Gak percaya bisa menang sebanyak ini di АXL𝟳7𝟳, mimpi jadi realita!"
@morthy8010,2025-04-01T13:36:11Z,1,"lagi banyak yang generate ai gambar hewan, benda di gabung2 gt bang, menurut lu gimna? apakah ini salah satu cara kita untuk membuat ai menjadi lebih bodoh atau agar tidak lebih pintar dari manusia? terimakasih bang...
oiya minal adizin wal faidzin 🙏🙏"
@fqfhuAlparo,2025-04-01T13:33:29Z,0,"Sebelumnya aku juga nggak percaya, tapi setelah coba di 𝐃𝐄.𝐖𝐁𝐀𝐃𝟎𝐑𝐀 langsung dapet rezeki besar!"
@Mr.Friswall,2025-04-01T13:31:00Z,1,Agak aneh emang di era sekarang apalagi pemerintah kita kocaknya malah encourage buat memakai Ai. :v
@CieDira,2025-04-01T13:30:13Z,8,"Idealis gabakalan bisa nafkahi keluarga lu kalo lu berpenghasilan penuh dari seni. 2 tahun lalu gua menolak keras akan hal ini, tapi client maunya cepet bagus murah, akrhinya mulai tergeser dan sepi projekan. Mau gamau akhirnya memilih beradaptasi dengan Ai, jujur gua kebantu banyak dari Ai tapi tetep ga 100% gua gunain Ai hanya sekedar buat konsep atau minimalisir kemampuan gua yg kurang yaitu di background art. buat temen-temen yang berjuang mencari sesuap nasi untuk keluarga dari seni, semangat jangan nyerah, lebih baik kalian beradaptasi dan mempelajari, daripada coba menghindari karena idealis itu sendiri dan akhirnya mati karena teknologi. Semoga kedepannya ada regulasi yg ngatur Ai biar ga semakin kacau.

""Adaptasi bukanlah imitasi. Itu berarti kekuatan perlawanan dan asimilasi."" - Mahatma Gandhi"
@devi2817,2025-04-01T13:27:54Z,0,"tentang masalah darimana GPT/AI bisa men-generate gambar patut dipertanyakan, terutama ada berita bahwa GPT ngambil/nyuri data dari internet milik org lain, dalam kasus ini, AI nyuri bagaimana ia men-generate style Ghibli. org-org belum aware dan concern perihal ini dan dengan senangnya membagikan foto/data personal ke AI yg mana itu justru jadi bahan train AI. kita ngga akan tahu ke mana dan dipakai untuk apa data kita yg disimpan oleh AI. masih heran, sih, kalau masih ada yg dukung."
@astrianR7,2025-04-01T13:26:12Z,0,"lu ngga perlu ngasih disclaimer kalo lu ngga nonton ghibli bang, ngga papa. kek jadi aneh aja lu. 😅
memang esensi 'art' nya jadi hilang kalau cuma di generate."
@lukmansulaiman722,2025-04-01T13:23:43Z,0,"Kasian sensei, di usia senjanya. Hrs di rusak karyanya ma ai 🥲."
@masaksih995,2025-04-01T13:23:25Z,0,"kepada elu elu yang ikut kelas AI promtp, lu coba deh ke chatgpt nya trus ketikin , ""Hai AI Chatgptp bantu saya untuk menhasilkan prompt AI yang baik untuk bla bla bla"""
@ghazalahramadhandaffafirja1712,2025-04-01T13:22:29Z,0,"Agak susah juga si soalnya gw kurang tau apakah Open Ai udah ijin dulu ke studio gede,tapi kalau ke komis indie kecil kecil kemungkinannya, soalnya orang kalau udah langganan AI berarti dia udah bebas pakai semua resource yang disimpan sama Open AI, dan gk peduli apakah gambar generated ini udah ada lisensi style nya atau belum. Dan kalau dilarang buat dipakai bisnis, nanti orang itu bilang ""Gw kan udah langganan masalah licensi dan hal lainnya itu mah urusan mereka, yang penting gw langganan ini supaya bisa balik modal"", memang rada ngeselin tapi namanya orang udah langganan dan udah dikasih hak begitu, mau gimana lagi. Gk peduli mau itu merusak karya orang atau kagak soalnya dia cuma langganan AI dan dia bebas memakainya semaunya. Mau dihujat orang orang yang kaya gitu mereka gk bakal gubris,karena duit mereka udah dipakai buat langganan AI. Kayaknya regulasi AI ini bakal susah,apalagi Open AI ini senjatanya Amerika buat cetak duit dari negara luar, pasti regulasinya bakal ditunda - tunda karena emang rumit juga tentang AI ini."
@naufallin907,2025-04-01T13:22:25Z,0,"simple nya tuh nih ya kerjaan lu, tugas lu di contek orang lain di aku2in orang lain trus mereka nyebarin kerjaan atau tugas ny yg dia contek ke orang2 lain...skrg gtu etis ga? oiyaa lupa buat lu pada kek gtuan normal ya soal ny mental2 lu pada mental korup mental miskin dan mental inferior"
@ghazalahramadhandaffafirja1712,2025-04-01T13:22:15Z,0,"Agak susah juga si soalnya gw kurang tau apakah Open Ai udah ijin dulu ke studio gede,tapi kalau ke komis indie kecil kecil kemungkinannya, soalnya orang kalau udah langganan AI berarti dia udah bebas pakai semua resource yang disimpan sama Open AI, dan gk peduli apakah gambar generated ini udah ada lisensi style nya atau belum. Dan kalau dilarang buat dipakai bisnis, nanti orang itu bilang ""Gw kan udah langganan masalah licensi dan hal lainnya itu mah urusan mereka, yang penting gw langganan ini supaya bisa balik modal"", memang rada ngeselin tapi namanya orang udah langganan dan udah dikasih hak begitu, mau gimana lagi. Gk peduli mau itu merusak karya orang atau kagak soalnya dia cuma langganan AI dan dia bebas memakainya semaunya. Mau dihujat orang orang yang kaya gitu mereka gk bakal gubris,karena duit mereka udah dipakai buat langganan AI. Kayaknya regulasi AI ini bakal susah,apalagi Open AI ini senjatanya Amerika buat cetak duit dari negara luar, pasti regulasinya bakal ditunda - tunda karena emang rumit juga tentang AI ini."
@goodwayyeah,2025-04-01T13:21:54Z,0,gw makanya bukan anti kemajuan teknologi. tapi betapa ga di hargainya sam pemilik seni.
@FatjoyArt,2025-04-01T13:20:51Z,0,"Gimana ya, teknologi itu suatu keniscayaan yg tidak bisa kita hentikan. Cuman etis atau tidaknya itu yg membedakan"
@Superf3atz,2025-04-01T13:20:17Z,0,Lebih lucu lagi ada yang open commis/ngaku AI artist
@alipes_,2025-04-01T13:19:59Z,3,jadi inget apa yang dikatakan Yuval terkait AI hiks sedih ajg
@hio7984,2025-04-01T13:19:58Z,0,"Problem sih, tapi jujur meme ""disaster girl"" Jadi lebih cute"
@fajaraswan342,2025-04-01T13:18:48Z,0,"era bajak laut sudah masuk di masyarakat sekarang, maunya instan, nggak ada proses, klack klik jadi.... dan claim sepihak, tanpa memerhatikan copywrite. dan hak cipta,"
@ToripuruDoragon,2025-04-01T13:18:42Z,0,"satu satunya generative ai paling mantep ya gen-ai nya vga, wkkwkwkwkwkw, upscale 4k fps tetep tinggi"
@losnexa,2025-04-01T13:18:37Z,5,"AI itu buat membantu pekerjaan seseorang, bukan buat menggantikan posisi pekerjaan orang

tapi dengan ini, Open AI dapet banyak banget data foto asli buat ngetraining AI mereka buat ngegenerate foto real di waktu mendatang"
@Livae9,2025-04-01T13:16:16Z,0,"Dan bgtsnya orang-orang yang pake AI ini serasa ""anjir keren bgt gua"" seakan akan berkontribusi terhadap pengembangan AI, begitupun dengan pemerintahnya, padahal mah cuma konsumtif doang"
@ranggadevamertha1963,2025-04-01T13:16:15Z,0,"Gue berharap studio ghibli bisa buka suara akan kasus ini, dan bisa nuntut OpenAI atau dapat kompesansi terhadap peniruan artstyle ini dari data"" yang mereka ambil, kalau endak bisa sedih sih"
@HayashiTakeuchi,2025-04-01T13:15:25Z,0,"Bergantung pada perspektif orang orang yang beda beda tapi menurut aku peribadi sebagai orang yang berkarya
AI seperti mengurangkan Estektika dan Kualiti gambar.Generet pakai AI dan lukis menggunakan titik peluh beda kualitinya.
Tapi ketika hasil kerja lu yang bertahun digenerat guna AI aku juga kesal kerena aku orang yang menjunjung tinggi nilai kesenian.
Dan konteksnya di sini bukan Artsyle, Artsyle itu tiada Copyright lu mau tiru artsyle illustrator lain silakan tapi masalahnya AI GENERAT.
Aku lihat masih ramai orang yang tidak tau bedakan masalah Artsyle dengan AI generat."
@Glitchzy_Moon,2025-04-01T13:14:38Z,538,"Gw yang sebagai animatior animasi dan sekaligus tulang punggung keluarga ku, jujur aku takutbet ama masa depan para artist- ini juga masalahnya udah dari dulu tapi sampai sekarang masih belum terselesaikan, makahan makin di normalisasikan memakai ai, ku harap sebesar2nya para artist bersuara soal masalah ai ini"
@imposibiru,2025-04-01T13:14:19Z,0,"di monetize sama corporate... data trainingnya nyolong, produk jadinya malah di monetize.. huek cuih"
@araragomenn9378,2025-04-01T13:14:12Z,0,"as someone yang belajar copyright law, kalau nih Open Ai menjadikan karya studio Ghibli jadi model buat ngelatih Ai mereka sehingga bisa generate gambar ghibli tanpa izin Studio Ghiblinya ini udah kena pelanggaran hak cipta kalau pakai hukum US, EU, Indian (gua belum pernah baca copyright law di jepang) walau copyright law itu melindungi ekspresi dari sebuah ide (bukan ide itu sendiri) tapi kalau banyak komponen penting (kaya karakter gitu gitu) yang diambil apalagi ciri khas ghibli kaya gini udah jelas bgt pelanggaran hak ciptanya (Kalau Open Ai terbukti belum ada kerjasama lisensi sama Studio Ghibli soalnya sampai sekarang belum ada pernyataan juga dari kedua pihak) boleh tambahin bg kalau ada yang salah…"
@araragomenn9378,2025-04-01T13:13:25Z,1,"as someone yang belajar copyright law, kalau nih Open Ai menjadikan karya studio Ghibli jadi model buat ngelatih Ai mereka sehingga bisa generate gambar ghibli tanpa izin Studio Ghiblinya ini udah kena pelanggaran hak cipta kalau pakai hukum US, EU, Indian (gua belum pernah baca copyright law di jepang) walau copyright law itu melindungi ekspresi dari sebuah ide (bukan ide itu sendiri) tapi kalau banyak komponen penting (kaya karakter gitu gitu) yang diambil apalagi ciri khas ghibli kaya gini udah jelas bgt pelanggaran hak ciptanya (Kalau Open Ai terbukti belum ada kerjasama lisensi sama Studio Ghibli soalnya sampai sekarang belum ada pernyataan juga dari kedua pihak) boleh tambahin bg kalau ada yang salah…"
@FarizLutan,2025-04-01T13:13:03Z,1,paling gemes sama yg jual jasa prompting generate ghibli 10k/foto.. like wth..
@ianudh,2025-04-01T13:13:01Z,0,"Orang yg pake AI generate image saat ini (untuk pribadi atau bahkan komersil(cuih)) secara tidak langsung menyetujui tindak corrupt dan prilaku maling yg dilakukan oleh perusahaan open AI. Jadi, itulah kenapa indon banyak yg senang dan bangga sama hal itu."
@LouWuB4ru,2025-04-01T13:12:10Z,0,semua pada gobla gibli globa gibli gobla gibli
@faridmorwest,2025-04-01T13:11:34Z,0,Ghibli apa ghoblok
@rezaismailmuzakkir587,2025-04-01T13:09:08Z,0,"Yang paling concerning buat gw (yg main di bidang desain/art juga) bukan AI bakal menggantikan kreator secara keseluruhan yg profesinya ilang kayak delivery koran diganti media digital. Tapi masyarakat awam yang bakal ngerasa nyaman sama generative AI, yang murah, cepet, dan ""cukup oke"" buat mereka yg nggak detail sama seni. 

Nantinya kita yang punya profesi, hobi di seni ilustrasi, 3d art, animasi, dsb. bisa jadi dibandingin sama pengguna AI awam kalo mereka butuh suatu produk kita, ""ah mending pake AI cepet"", ""gitu doang mahal bgt bisa pake AI lebih murah"", dsb. Apalagi banyak artis, pejabat, perusahaan yg malah ikutan pake generative AI ini buat produksi konten mereka.

Sebenernya AI ini berguna juga buat kita di bidang seni terutama digital, sebagai tools. Buat edit, buat koreksi, buat refine, buat bantu ide. Tapi produk akhirnya tetep buatan tangan, Ai cuma bagian pembantu aja. Gw udah seneng pas ada iklan kampanye dan program pemerintah pake AI kemaren dikritik abis-abisan sama netizen, tapi sayangnya yg sekarang kok malah pada latah ikutan juga (semoga yg kemaren ngeritik iklan itu nggak ikut-ikutan juga sih)"
@racadel,2025-04-01T13:08:32Z,0,"selama itu membuat Miyazaki marah, lanjutkan.. gw suka"
@KusnaAdi,2025-04-01T13:06:21Z,1,"Mulai Ryan adhriandy yg bikin JUMBO hingga studio2 besar seperti RIOT, yang bikin spiderverse dan studio besar lainnya gak setuju AI (generative), apalagi para illustrator yang baru terjun...lihat sekarang betapa overused-nya ey-ay-ey-ayan ini dan merusak algoritma dunia fanart..."
@marifatgaming5803,2025-04-01T13:06:02Z,0,Wapres kita aja yang jarang membaca koar koar ai tapi ga ngerti ai😅
@Tanza_in,2025-04-01T13:04:11Z,1,"Gimana ya bang pemerintah mah cuma glorifikasi ai. Kalo sampe ada phk masal mereka nyalahin kita doang. Padahal kita juga nyari kerja sendiri, belajar skill sendiri, tiba2 ditarikin pajak. Giliran minta regulasi buat melindungi warganya malah kayak orang gak ngerti apa itu kalkulator.😊😊"
@hilmanmaulana8791,2025-04-01T13:04:00Z,0,"Sebagai orang yg seneng gambar, gambar AI generated ndak jelek, bagus malah, cuma bosen aja, ndak ada style macem gambaran oc buatan orang, macem goku vs naruto sama manga nya tapi gimana gambarnya udah bisa di bedain😅"
@Troney86,2025-04-01T13:02:56Z,0,intinya win win solution
@Leziropav,2025-04-01T13:02:42Z,1,"pengalaman dulu komis 500  ribu buat bikin wallpaper buat ditampilin di pc pribadi doang :
> hasilnya jomplang jauh ga sebagus pas artisnya niat bikin artnya sendiri, badannya tuh berdiri tapi kayak gepeng ga ada bentuk 3dnya .
> yawes yasudahlah gw cuma minta revisi ""badannya bisa lebih ramping ga?"" malah bales ""Gw udah usaha ini ya ampe malem gw kerjain, hargain dong karya gw""

gw abis itu trauma gw ga lagi komis ama orang , sekarang udah ada SD gw langsung bikin wallpaper sendiri , lebih puas.
bukannya dukung AI image ya, tapi kalo manusianya terlalu sulit diajak komunikasi ya dimata gw 100% hal yang wajar kalo manusia lebih prefer solusi ""Mending yang gratis dan lumayan bagus"" daripada ""Bayar mahal dan sangat bagus"""
@topan829,2025-04-01T13:02:39Z,0,"nughhh, padahal JAAUUHKKHH banget dari ghibli style🙄🙄🙄"
@andikamiharja7700,2025-04-01T13:02:03Z,0,"Banyak orang tidak tau kalau tidak suka bukan berarti anti. Seperti saya yang tidak suka dengan A.I yang berhubungan dengan gambar dan seni apa lagi kalau udah di publikasikan dan di banggakan. 
Tapi saya menyetujui orang menggunakan A.I sebagai referensi dalam seni, bukan copy paste.

Tapi kalau mau di bilang orang2 di sini punya pikiran terlalu simple di mana orang akan berpikir jika ia bukan teman maka itu adalah musuh, bukan pikiran mereka mereka bukan teman mereka cuma orang asing yang tidak di kenal. 

Makanya saya tidak suka orang seperti itu karena mereka sudah sampai level fanatik. Dimana otak mereka terlalu simple untuk di baca."
@kemasfauzan3491,2025-04-01T13:01:06Z,0,kapan sejuta bang
@lvtxxx,2025-04-01T13:00:44Z,0,"AI itu butuh Klasifikasi, Regresi, Clustering dan pasti butuh BigData. Semua yang diluar 4 poin tersebut masih sangat mungkin untuk didalami seperti yang dilakukan oleh bapak pakar teknologi indonesia a.k.a Onno Purba di tanggerang selatan. Dan 1 point penting, selama produk komputer quantum tidak di naikkan eksposurenya di tingkat global, maka AI hampir mustahil sempurna dan masih sangat bisa di katakan ""ALAT BANTU MANUSIA"""
@le.parizz,2025-04-01T13:00:13Z,0,"Ga ada AI aja kita sebagai artist ga di hargain, apalagi ada AI gini, makin makin dah tu😂. Semangat kalian para tukang gambar✨"
@rasyadfattahulkhoir6704,2025-04-01T12:58:25Z,0,Sampe ada campain tentara IDF isra hell ikutan trend ini. gambar2ny itu perjuangan2 mereka perang.. wah itu udah menghina sekali
@taciturn_exe,2025-04-01T12:57:31Z,1,terusss.... kenapa?
@balissyihdi5061,2025-04-01T12:56:18Z,1,"Ada Wapres di negeri kayangan malah sangat obsesi dengan AI, bahkan ingin memasukan AI di sekolah dasar😮, sama aja kayak belajar matematika tapi ngitungnya pake kalkulator 😅, saking obsesinya mungkin dia sampe bikin bahan ngocok pake AI😋😋"
@fakhrulyusufalfanani2110,2025-04-01T12:53:13Z,0,Pake AI Ghibli aja udh sama aja kek nonton film bajakan dan bangga 😂
@Oijalll_,2025-04-01T12:51:26Z,0,"AI is good. Usernya nggak. Sebagai seorang animator independent, yang bisanya cuma di animasi, bisa dapet bantuan teknologi buat ngerjain background itu enak bgt, tapi itu cuma jadi refference. Kalo cuma jadi bagian dalam proses menurutku fine, tapi kalo dijadiin hasil akhir semua itu nggak banget. Tapi beberapa user AI agak rese', udah nge generate ngrasa kayak bikin seni. NGGAK! IMO itu AI generated Image tetep bukan karya seni. Kalo keterusan ngrasa bikinnya gampang tanpa tau ""cara/proses"" buatnya dari awal lama2 kayak film idiocrasy, otaknya berenti. Gaada kreatifitas yang ke develope, adanya semu doang. Yang dilihat itu hasil generated, gatau ""kenapa ya ini bagus"".
Hasil AI emang bagus buat ""bisnis/klien"" tapi ngga buat seni itu sendiri, gaada sentuhan manusia. Gaada rasa. Bisnis ga peduli buat ekosistemnya yang penting cuan. Untungnya kerjaanku beda dari passion/hobi di animasi, tapi buat temen2 ilustrator/animator yang terdampak, consider buat manfaatin AI juga buat kerja, tapi tetep bikin proses manusiawi ke karya2 kalian.
Kalo disambungin sama Hayao, penghinaan pada hidup itu sendiri ya nyambung. Kalian menghina kemampuan diri manusia dan membatasinya dengan teknologi aja. Kalo semua pake AI.
ANJAY YAPPING."
@donut7737,2025-04-01T12:50:33Z,0,cengeng banget kaum anime
@fyanegaming7436,2025-04-01T12:48:00Z,0,Ketika karya lu di copy paste ai tanpa izin lu
@frozenb10,2025-04-01T12:47:30Z,40,"Simple, dia ambil gambar style ghibli ga ijin ke ghibli, lalu dijual kembali dgn harga mahal 🥲"
@shirogendroid,2025-04-01T12:47:04Z,1,Sangat sangat tidak etis. Emang si paling ghibli itu open AI. Walau gw ga suka sama film filmnya tapi jujur gw ga setuju. Sama apa yg filakuin Open AI ini
@miayLopeLope,2025-04-01T12:46:42Z,1384,"Di Indonesia malah jadi standar ganda. Pemerintah pernah bikin animasi Prabowo bagi makan siang gratis pake AI di hujat habis-habisan, dibilang nya g ngehargain karya anak bangsa. Lah, sekarang rakyatnya ikut-ikutan bikin AI Ghibli sampe ada yang komisi seharga 10K, dan komentar mereka ""namanya juga perkembangan zaman."" Kan ngawur ya"
@rulyrhmnd8499,2025-04-01T12:46:36Z,0,Fomo AI ghibli anjing...
@WidWod1112,2025-04-01T12:45:04Z,261,ada yang sampe buka jasa generate foto ghibli bang😂 perfotonya dihargain 10K dan no revisi
@misheyla783,2025-04-01T12:44:32Z,0,"Jauh2, iklan MBG yg animasinya AI 🫠🫠🫠
Gue paham sih sama yg pake AI, mungkin ada yg reasonnya ingin cepat disaat misalnya kalo mempekerjakan orang lebih makan waktu ato gaada budgetnya, tp yaa ada aja mmg bablasnya jadi nge-cut pekerjaan2 tertentu yg bikin lapangan pekerjaan menifis. Gue pun skrg mau gamau jg harus selalu mencoba buat lbh advance dari AI, seperti illustrator2 orang Jepang lainnya, mereka banyak yg pasang watermark gede bgt d gambar mereka yg bertuliskan gaboleh di AI'kan gambar mereka dan karya2 gue pun digituin jg. Seenggaknya antar artist2 pada udh aware dan sgt anti AI buat d ranah visual gambar.

Tp gue pun ga anti AI 100% bgt, but antinya lebih ke animasi MBG misalnya ya bisa lah memperkerjakan anak2 bangsa, ato sedadakan itu ato gaada waktu buat prosesnya ato budgetnya???"
@Kusu_ma22,2025-04-01T12:43:48Z,0,"Yang masalah itu ngambil data buat ngetraining ai nya, itu ada izinnya gak?ada persetujuannya gak?

Ini udah berulang kali loh terjadi tanpa izin ngambil data. Pake ai gpp ai itu cuman alat tergantung orangnya makenya gimana, kalau orang yang make jiwanya maling dan ngambil data seenak jidat g izin ini baru bajingan"
@AlterKuro,2025-04-01T12:42:55Z,0,Dan mereka masih bertanya kenapa pemerintah kita tetap pake ai buat bikin animasi walau udah di komentar sana-sini 😩
@Catcathuh,2025-04-01T12:42:04Z,339,"Klo di bilangin, Mereka selalu bilang . 

1. "" Author nya aja gk ribut tuh""
2. "" Kok lu yg marah ""
3. "" Disney pixar, Wedha (WPAP) aja gk koar2""
4. "" Kan gak di komersilkan""
5. "" Benci AI,ketinggalan jaman lu""
6. "" Bagus dong Ghibli jadi terkenal ""
7. "" Kan gk merugikan? "" Lhoo heh
8. "" Kan seharusnya studio Ghibli terbantu dgn adanya AI"" Makin jauh nihhh"
@gunungcikuray,2025-04-01T12:41:37Z,0,"Kalau saya sendiri kenapa harus dipermasalahkan karna utamanya bagi saya penyuka karyanya Hayao Miyazaki bukanlah di gambar tapi jalan cerita kemudian menurut saya soal AI mampu menggerate gaya karya ghilbi sangat menarik dan itu menurut saya masih batas wajar alasan kenapa saya bisa bilang begitu karna ini bukan pertama kali sebuah gaya karya di jiplak ai dan ini tidak menjiplah adegan film cuma menggenarate sebuah contoh gambar menjadi gaya ghilbi... , cobalah kita melihat sebelum namanya chatgpt banyak ai ai contohnya di efek IG dan Tiktok yang mampu menjiprak karakter karakter  Film barat  termasuk karakter kartun disney marvel dan lainya... , Hayao Miyazaki menurut saya terlalu perfeksionis dan punya ego tinggi itu tidak salah cuma ya' begitu lah mungkin dirinya tidak menyadari Ai seperti apa bahwa dunia ini berjalan dengan banyak karya yang memang dijiplak ai dan masih batas aman dan wajar dan jujur lah bagi memakai hasil gambar ghilbi lewat ai kita menyadari bahwa kita suka dengan ghilbi dan punya kepedulian menghargai sesuatu yang di mulainya ... jadi bagi saya kenapa harus mempermasalahkan AI karna itu hanya alat saja .."
@NetralCh,2025-04-01T12:38:43Z,0,Untung art style gak bisa di copyright 😋
@wolfneptunus,2025-04-01T12:38:19Z,0,"Wapres kita no hari ini upload video ai 100 mirip dune, tapi pake muka dia.
Gua gak sabar nunggu pihak studio dune notice dan nuntut si Gibran"
@satriaexe,2025-04-01T12:34:09Z,0,Ghiblik
@vinspawz1138,2025-04-01T12:34:05Z,0,"setidaknya orang yg upload tung tung tung sahur ga minta umpeti atau buka komisi dengan AInya, soalnya di FB malah banyak yg open komisi pake AI ghibi, ampe pasang ""tidak menerima revisi"""
@playmygameplay3162,2025-04-01T12:32:33Z,0,"Gua suka2 aja sih ,,sama gambar AI ghibli ,,malah lebih mudah dan gampang daripada studionya dah gambarnya hampir sama aja tapi waktunya bikinya berjam2 😂"
@Ryou-H,2025-04-01T12:31:22Z,0,"gk benci a.i gw sering jg menggunakan a.i,tapi kalo masalah membuat gamabr kek gitu gw gk setuju bgt,gw artist dari tk udh belajar gambar smpe sekarang.belajar sana sini ,mina saran sana sini.tapi sekarang malah a.i yang dibanggain,kayak orang yang nulis berkas buat masuk kantor ini tapi kalah ama yg berduit😢😔"
@alfinann,2025-04-01T12:31:19Z,102,Bang. Wapres lu sendiri pake AI. Mana mungkin mikir ttg sdm negara sendiri😢
@AbangYusuf,2025-04-01T12:31:16Z,0,AI cuman bisa bikin gambar atau video. Sedangkan Ghibli dari dulu fokus membuat karya seni.
@soulhunter4780,2025-04-01T12:29:23Z,0,"5:53  Itulah kenyataan masyarakat kita bang, selevel copas tugas dari chat gpt. Jgnkan cara buat prompt buat kata kunci di Search Engine aja masih banyak yg bingung 😅"
